UserID,MovieID,Rating,Timestamp,Title,Genres
36162,2174,4.0,938897392,Beetlejuice (1988),Comedy|Fantasy
44565,474,3.0,944928944,In the Line of Fire (1993),Action|Thriller
53880,924,5.0,1127112176,2001: A Space Odyssey (1968),Adventure|Sci-Fi
32298,27869,5.0,1145155767,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War
34305,165,3.0,832019154,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
6477,56367,4.5,1210519815,Juno (2007),Drama|Romance
29733,595,3.0,846242092,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance
45039,3555,3.0,976380722,U-571 (2000),Action|Thriller
23699,95,4.0,884563708,Broken Arrow (1996),Action|Adventure|Thriller
16457,6502,2.5,1113089882,28 Days Later (2002),Horror|Sci-Fi
60771,5218,5.0,1157927391,Ice Age (2002),Adventure|Animation|Children|Comedy
17569,527,4.5,1208687318,Schindler's List (1993),Drama|War
44082,46578,4.5,1180025743,Little Miss Sunshine (2006),Comedy|Drama
45625,480,5.0,904255131,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
13941,2202,3.0,942925280,Lifeboat (1944),Drama|War
70478,1600,3.0,959816478,She's So Lovely (1997),Drama|Romance
17106,1211,4.0,943194648,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Fantasy|Romance
67012,4816,3.0,1010005479,Zoolander (2001),Comedy
71255,7318,4.0,1083714197,"Passion of the Christ, The (2004)",Drama
43400,39,3.0,841860542,Clueless (1995),Comedy|Romance
2130,1265,4.5,1134531930,Groundhog Day (1993),Comedy|Fantasy|Romance
27324,2413,2.0,965283816,Clue (1985),Comedy|Mystery
27465,2406,3.5,1225154941,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
4007,1892,4.0,946346946,"Perfect Murder, A (1998)",Thriller
32332,1200,3.0,1225270120,Aliens (1986),Action|Horror|Sci-Fi|Thriller
45042,3788,3.5,1150828329,Blow-Up (Blowup) (1966),Drama|Mystery
58448,224,4.0,940089905,Don Juan DeMarco (1995),Comedy|Drama|Romance
15791,2797,4.0,1057814783,Big (1988),Comedy|Drama|Fantasy|Romance
27742,3477,4.0,1011717098,Empire Records (1995),Comedy|Drama
61150,1215,3.0,945129715,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
35743,2858,4.0,1119227506,American Beauty (1999),Drama
61940,45186,3.5,1164635763,Mission: Impossible III (2006),Action|Adventure|Thriller
27853,208,3.0,840768639,Waterworld (1995),Action|Adventure|Sci-Fi
57699,329,3.0,939903389,Star Trek: Generations (1994),Action|Adventure|Drama|Sci-Fi
46058,3735,4.5,1136065221,Serpico (1973),Crime|Drama
35203,589,5.0,954354872,Terminator 2: Judgment Day (1991),Action|Sci-Fi
50733,5266,3.0,1228345915,Panic Room (2002),Thriller
50840,5135,4.5,1210109173,Monsoon Wedding (2001),Comedy|Romance
21907,586,4.0,835901143,Home Alone (1990),Children|Comedy
26247,158,3.0,1144463102,Casper (1995),Adventure|Children
32803,7256,3.5,1145393106,Touching the Void (2003),Adventure|Documentary
6822,5459,4.5,1059232914,Men in Black II (2002),Action|Comedy|Sci-Fi
68899,720,4.5,1053724137,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
56831,1238,5.0,970671521,Local Hero (1983),Comedy
1287,3686,2.0,981871071,Flatliners (1990),Horror|Sci-Fi|Thriller
66722,2033,3.0,906768130,"Black Cauldron, The (1985)",Animation|Children
2784,8636,4.0,1134933964,Spider-Man 2 (2004),Action|Adventure|Sci-Fi
15709,4641,5.0,1112795216,Ghost World (2001),Comedy|Drama
41228,7361,5.0,1105127391,Eternal Sunshine of the Spotless Mind (2004),Comedy|Drama|Romance|Sci-Fi
32786,2139,3.0,992615103,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
68958,1125,4.5,1132424094,"Return of the Pink Panther, The (1975)",Comedy|Crime
38700,7438,4.0,1139175867,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
66115,617,3.0,857172841,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Comedy|Drama
58750,1923,4.0,1136939373,There's Something About Mary (1998),Comedy|Romance
47209,590,5.0,955484267,Dances with Wolves (1990),Adventure|Drama|Western
28349,924,1.0,1216479906,2001: A Space Odyssey (1968),Adventure|Sci-Fi
68962,5218,4.5,1132425037,Ice Age (2002),Adventure|Animation|Children|Comedy
22648,1027,4.0,967813650,Robin Hood: Prince of Thieves (1991),Adventure|Drama
18934,1265,4.0,1113872029,Groundhog Day (1993),Comedy|Fantasy|Romance
70095,4973,4.5,1161431292,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
32788,1266,3.0,864124122,Unforgiven (1992),Drama|Western
23327,2987,4.0,952545448,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
7771,95,2.0,844905502,Broken Arrow (1996),Action|Adventure|Thriller
42791,1591,2.5,1105587812,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
11658,464,4.0,839906024,Hard Target (1993),Action|Adventure|Crime|Thriller
68439,1047,4.0,909202185,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
12408,2054,3.0,1138251796,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
42139,290,3.0,841779406,Once Were Warriors (1994),Crime|Drama
23429,454,3.0,1115697133,"Firm, The (1993)",Drama|Thriller
33376,276,4.0,833389112,Milk Money (1994),Comedy|Romance
39896,2442,4.0,993447752,Hilary and Jackie (1998),Drama
33228,1953,5.0,1038599511,"French Connection, The (1971)",Action|Crime|Drama|Thriller
37647,1196,5.0,1120085926,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
13271,4238,3.0,1167258203,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
29842,373,4.0,835608014,Red Rock West (1992),Thriller
32600,1225,3.0,965417826,Amadeus (1984),Drama
69982,1876,4.0,1001650384,Deep Impact (1998),Drama|Sci-Fi|Thriller
64446,1010,3.5,1160419372,"Love Bug, The (1969)",Children|Comedy
37489,3188,3.0,975378617,"Life and Times of Hank Greenberg, The (1998)",Documentary
59621,903,3.0,940069210,Vertigo (1958),Drama|Mystery|Romance|Thriller
22030,1527,3.0,1114862076,"Fifth Element, The (1997)",Action|Adventure|Sci-Fi
21845,3671,4.0,1141357435,Blazing Saddles (1974),Comedy|Western
18715,22,2.0,987788776,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller
29071,2422,1.0,965325739,"Karate Kid Part III, The (1989)",Action|Adventure|Drama
35073,2237,4.0,1039367422,Without Limits (1998),Drama
38870,4085,3.5,1103904198,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
8145,2600,4.0,975973149,eXistenZ (1999),Action|Sci-Fi|Thriller
11404,1246,4.0,949765065,Dead Poets Society (1989),Drama
29330,785,3.0,1217719578,Kingpin (1996),Comedy
1918,445,2.5,1083680710,Fatal Instinct (1993),Comedy
45715,2716,5.0,976221505,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Fantasy|Sci-Fi
54599,24,2.5,1064527755,Powder (1995),Drama|Sci-Fi
33843,3020,4.0,1201556014,Falling Down (1993),Action|Drama
48326,8907,1.0,1154747795,Shark Tale (2004),Animation|Children|Comedy
57835,7706,5.0,1128113379,Animal Crackers (1930),Comedy
1287,2391,5.0,981786042,"Simple Plan, A (1998)",Crime|Drama|Thriller
6965,1270,3.5,1217279138,Back to the Future (1985),Adventure|Comedy|Sci-Fi
54537,50,5.0,848134514,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
42404,2082,3.5,1105751488,"Mighty Ducks, The (1992)",Children|Comedy
37713,7438,1.0,1154930997,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
61357,1193,5.0,867258767,One Flew Over the Cuckoo's Nest (1975),Comedy|Drama
41387,745,4.0,1121688308,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
33238,2273,3.5,1077965933,Rush Hour (1998),Action|Comedy|Crime|Thriller
71190,3304,1.0,1028487623,Blue Collar (1978),Crime|Drama
56328,7371,4.5,1155654831,Dogville (2003),Drama|Mystery|Thriller
10259,1784,5.0,962584058,As Good As It Gets (1997),Comedy|Drama|Romance
36025,48,3.0,1146557957,Pocahontas (1995),Animation|Children|Musical|Romance
35888,3465,2.0,955034838,That's Life! (1986),Drama
14105,5445,4.0,1057283399,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
22294,1201,4.0,943960345,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
38822,2414,3.0,954902012,Young Sherlock Holmes (1985),Action|Adventure|Mystery
12042,1199,4.0,1192625602,Brazil (1985),Comedy|Fantasy|Romance|Sci-Fi
67460,161,4.0,849095331,Crimson Tide (1995),Drama|Thriller|War
68034,59315,3.5,1213635556,Iron Man (2008),Action|Adventure|Sci-Fi
43151,543,4.0,863739369,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
7466,161,3.0,835288043,Crimson Tide (1995),Drama|Thriller|War
53149,5810,2.0,1049684246,8 Mile (2002),Drama
40721,2455,4.0,1041927001,"Fly, The (1986)",Drama|Horror|Sci-Fi
10480,480,3.0,845061983,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
52471,305,5.0,847957076,Ready to Wear (Pret-A-Porter) (1994),Comedy
51502,1199,4.0,1107986034,Brazil (1985),Comedy|Fantasy|Romance|Sci-Fi
18409,2363,3.0,1031821014,Godzilla (Gojira) (1954),Action|Horror|Sci-Fi
30470,3418,3.0,1172764470,Thelma & Louise (1991),Action|Adventure|Comedy|Crime|Drama|Romance
53683,45722,5.0,1154476149,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Comedy|Fantasy
50021,2313,4.0,955997702,"Elephant Man, The (1980)",Drama
24698,237,4.0,830739568,Forget Paris (1995),Comedy|Romance
226,4089,2.0,1051283828,Born in East L.A. (1987),Comedy
57959,1214,3.0,1045330721,Alien (1979),Action|Horror|Sci-Fi|Thriller
63075,2542,2.0,998146150,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
64861,5989,3.5,1111474116,Catch Me If You Can (2002),Crime|Drama
5524,278,2.0,961531863,Miami Rhapsody (1995),Comedy
11861,288,1.0,835525702,Natural Born Killers (1994),Action|Crime|Thriller
24397,316,4.0,845830496,Stargate (1994),Action|Adventure|Sci-Fi
3259,7004,2.0,1135046905,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
5565,48780,4.5,1216894185,"Prestige, The (2006)",Drama|Mystery|Thriller
46350,1234,4.0,1072774451,"Sting, The (1973)",Comedy|Crime
21832,7361,4.0,1223158390,Eternal Sunshine of the Spotless Mind (2004),Comedy|Drama|Romance|Sci-Fi
69837,3108,5.0,974430106,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
56427,107,4.0,834782258,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical
6070,3571,2.0,1005591309,Time Code (2000),Comedy|Drama
5609,1608,4.0,914936161,Air Force One (1997),Action|Thriller
70118,1220,5.0,1187693592,"Blues Brothers, The (1980)",Action|Adventure|Comedy|Musical
48087,628,3.0,847611253,Primal Fear (1996),Crime|Drama|Thriller
3806,2997,5.0,1024076802,Being John Malkovich (1999),Comedy|Drama|Fantasy
10858,49651,3.5,1206488861,Rocky Balboa (2006),Action|Drama
47767,1320,4.0,1107178176,Alien³ (1992),Action|Horror|Sci-Fi|Thriller
19587,3130,2.0,979108312,Bonfire of the Vanities (1990),Comedy|Crime|Drama
41827,3360,3.0,987364403,Hoosiers (1986),Drama
55780,552,4.0,996220433,"Three Musketeers, The (1993)",Action|Adventure|Comedy
29659,42,3.0,846240275,Dead Presidents (1995),Action|Crime|Drama
54184,329,3.0,837596383,Star Trek: Generations (1994),Action|Adventure|Drama|Sci-Fi
68771,3448,4.0,1010069536,"Good Morning, Vietnam (1987)",Comedy|Drama|War
13961,750,5.0,859598078,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
27960,2998,4.0,983405085,Dreaming of Joseph Lees (1999),Drama|Romance
26698,605,4.0,861364079,One Fine Day (1996),Drama|Romance
67100,2683,3.5,1160410536,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
16210,2325,4.5,1058076848,Orgazmo (1997),Comedy
31417,1601,4.0,948945665,Hoodlum (1997),Crime|Drama|Film-Noir
46815,3967,4.0,994473425,Billy Elliot (2000),Drama
55405,1380,3.0,940770931,Grease (1978),Comedy|Musical|Romance
48974,852,4.0,968439061,Tin Cup (1996),Comedy|Drama|Romance
49489,247,4.0,834473666,Heavenly Creatures (1994),Crime|Drama|Fantasy|Romance|Thriller
56173,104,4.0,865694613,Happy Gilmore (1996),Comedy
18203,230,5.0,931177137,Dolores Claiborne (1995),Drama|Thriller
34835,1,4.0,938865760,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
57777,2797,4.0,1001967782,Big (1988),Comedy|Drama|Fantasy|Romance
16940,60293,4.0,1220926919,"Wackness, The (2008)",Comedy|Drama
967,1079,3.5,1188599600,"Fish Called Wanda, A (1988)",Comedy|Crime
616,1206,3.0,1084432303,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
17569,7360,4.5,1168526201,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
41150,950,4.0,866152435,"Thin Man, The (1934)",Comedy|Mystery
26090,2028,5.0,965192009,Saving Private Ryan (1998),Action|Drama|War
36056,89,4.0,1201522499,Nick of Time (1995),Action|Thriller
3539,2028,4.0,1051404400,Saving Private Ryan (1998),Action|Drama|War
25566,4262,4.0,1224454884,Scarface (1983),Action|Crime|Drama
26306,296,4.5,1224750573,Pulp Fiction (1994),Comedy|Crime|Drama
8881,306,4.0,1003051515,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
56702,188,0.5,1077328459,"Prophecy, The (1995)",Fantasy|Horror|Mystery
11908,1214,5.0,857049662,Alien (1979),Action|Horror|Sci-Fi|Thriller
40183,520,3.0,836857629,Robin Hood: Men in Tights (1993),Comedy
29307,527,4.5,1172282807,Schindler's List (1993),Drama|War
47427,3499,3.0,1065741708,Misery (1990),Drama|Horror|Thriller
55984,585,3.0,901498630,"Brady Bunch Movie, The (1995)",Comedy
27468,3336,3.0,985508256,It Happened Here (1966),Drama|Fantasy|War
47416,3483,1.5,1124360730,"Road to El Dorado, The (2000)",Animation|Children
1846,2005,3.0,948596883,"Goonies, The (1985)",Adventure|Children|Comedy|Fantasy
19958,36509,2.5,1169434462,"Cave, The (2005)",Action|Adventure|Horror|Sci-Fi|Thriller
24812,4495,4.0,1006873512,Crossing Delancey (1988),Comedy|Romance
5265,457,5.0,946438578,"Fugitive, The (1993)",Thriller
41735,933,4.0,1043209802,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
57292,4881,4.0,1229552819,"Man Who Wasn't There, The (2001)",Comedy|Crime|Drama|Film-Noir
69245,27820,4.5,1190603327,"Story of the Weeping Camel, The (Die Geschichte vom weinenden Kamel) (2003)",Documentary|Drama
41316,4034,3.5,1053249003,Traffic (2000),Crime|Drama|Thriller
671,1449,3.0,941572909,Waiting for Guffman (1996),Comedy
49016,20,3.0,834520764,Money Train (1995),Action|Comedy|Crime|Drama|Thriller
16426,227,4.0,829503432,Drop Zone (1994),Action|Thriller
41569,2011,3.0,1042154851,Back to the Future Part II (1989),Action|Adventure|Comedy|Sci-Fi
55945,372,4.0,1015955746,Reality Bites (1994),Comedy|Drama|Romance
8114,7179,2.0,1111603400,Wuthering Heights (1992),Drama|Romance
61242,1135,3.0,940200850,Private Benjamin (1980),Comedy
1930,2099,5.0,996795272,Song of the South (1946),Adventure|Animation|Children|Musical
45136,3925,2.0,976226036,Stranger Than Paradise (1984),Comedy|Drama
1632,4705,5.0,1068582143,"Cage aux Folles, La (1978)",Comedy
38390,919,4.0,1175633538,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
54012,7163,3.0,1076006669,Paycheck (2003),Action|Sci-Fi|Thriller
16078,4701,4.0,1221924700,Rush Hour 2 (2001),Action|Comedy
27119,2012,3.0,1007419706,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
31972,1104,4.0,891011424,"Streetcar Named Desire, A (1951)",Drama
18383,34,1.5,1168863346,Babe (1995),Children|Comedy|Drama|Fantasy
64717,4614,4.0,1185254927,Kickboxer (1989),Action
11050,2042,1.5,1106843399,D2: The Mighty Ducks (1994),Children|Comedy
31138,333,3.0,1144800485,Tommy Boy (1995),Comedy
28753,2916,3.0,953372565,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
48536,5065,4.0,1033238058,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
24627,6874,4.0,1096914894,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
26251,380,3.0,832334286,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
40119,733,5.0,975532463,"Rock, The (1996)",Action|Adventure|Thriller
33530,296,4.0,938819666,Pulp Fiction (1994),Comedy|Crime|Drama
20306,551,3.5,1224193529,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
11005,1801,2.0,953253688,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
30505,1517,3.5,1099506762,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
60485,858,5.0,866410649,"Godfather, The (1972)",Crime|Drama
53911,1222,5.0,945329962,Full Metal Jacket (1987),Drama|War
42294,589,4.0,834130104,Terminator 2: Judgment Day (1991),Action|Sci-Fi
21221,337,4.0,840353910,What's Eating Gilbert Grape (1993),Drama
990,350,3.0,844505331,"Client, The (1994)",Drama|Mystery|Thriller
22685,6,4.0,840453029,Heat (1995),Action|Crime|Thriller
41998,3752,3.0,1010696531,"Me, Myself and Irene (2000)",Adventure|Comedy
29891,4161,2.0,1037135897,"Mexican, The (2001)",Action|Comedy
9268,4016,3.0,1020544614,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
30320,3015,3.0,954282763,Coma (1978),Thriller
11000,8404,3.5,1095647004,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller
51696,292,4.0,978039407,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
70694,1036,4.0,1049495633,Die Hard (1988),Action|Crime|Thriller
34220,910,3.0,1174127114,Some Like It Hot (1959),Comedy|Crime
18726,1298,4.0,860229897,Pink Floyd: The Wall (1982),Drama|Musical|War
38638,1214,4.0,1103832216,Alien (1979),Action|Horror|Sci-Fi|Thriller
60853,608,4.0,1167818951,Fargo (1996),Comedy|Crime|Drama|Thriller
56913,43912,4.0,1160020065,Freedomland (2006),Crime|Drama
24546,1036,5.0,851527607,Die Hard (1988),Action|Crime|Thriller
42963,3551,5.0,1012243795,Marathon Man (1976),Crime|Drama|Thriller
61249,1721,3.0,940196346,Titanic (1997),Drama|Romance
16755,2045,5.0,929193291,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance
49632,708,3.0,854391350,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
19292,1258,3.0,1094317717,"Shining, The (1980)",Horror|Thriller
29359,48780,5.0,1172337234,"Prestige, The (2006)",Drama|Mystery|Thriller
10996,3114,4.5,1137764368,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
65440,2088,2.0,1008486514,Popeye (1980),Adventure|Comedy|Musical
40198,48,4.0,836858224,Pocahontas (1995),Animation|Children|Musical|Romance
23900,1645,3.0,965014258,"Devil's Advocate, The (1997)",Drama|Horror|Thriller
37867,606,2.0,975393687,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
50119,4950,3.0,1013970465,Lone Wolf McQuade (1983),Action
46125,50,4.0,1106926609,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
51751,42732,4.0,1207218128,Last Holiday (2006),Comedy
26822,2881,3.0,953101252,Double Jeopardy (1999),Action|Thriller
15327,293,3.0,840047844,"Léon: The Professional (Léon) (Professional, The) (1994)",Crime|Drama|Romance|Thriller
48490,6947,4.0,1098484792,Master and Commander: The Far Side of the World (2003),Action|Adventure|Drama|War
65447,457,2.0,980106961,"Fugitive, The (1993)",Thriller
10591,196,3.0,845064655,Species (1995),Horror|Sci-Fi
69135,1394,4.0,1219336144,Raising Arizona (1987),Comedy
49947,480,3.0,961430116,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
20570,5420,3.0,1060295721,Windtalkers (2002),Action|Drama|War
50893,3980,4.0,1074752065,Men of Honor (2000),Drama
36,1500,4.0,1049771455,Grosse Pointe Blank (1997),Comedy|Crime|Romance|Thriller
70010,37741,4.5,1188792608,Capote (2005),Crime|Drama
25556,1291,5.0,939811075,Indiana Jones and the Last Crusade (1989),Action|Adventure
42669,1717,3.0,922651530,Scream 2 (1997),Comedy|Horror|Thriller
66982,2088,4.0,940711488,Popeye (1980),Adventure|Comedy|Musical
36098,4654,2.0,1048705974,Road House (1989),Action|Drama
70903,588,3.0,981412162,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
2844,553,2.0,844634816,Tombstone (1993),Action|Drama|Western
46024,1391,3.0,1106861868,Mars Attacks! (1996),Action|Comedy|Sci-Fi
40277,527,4.0,944900192,Schindler's List (1993),Drama|War
36467,2455,2.0,1119480757,"Fly, The (1986)",Drama|Horror|Sci-Fi
59270,296,4.0,1167975911,Pulp Fiction (1994),Comedy|Crime|Drama
41973,168,0.5,1105397095,First Knight (1995),Action|Drama|Romance
16855,357,3.0,845361562,Four Weddings and a Funeral (1994),Comedy|Romance
18658,1721,1.0,987754948,Titanic (1997),Drama|Romance
23594,2422,1.5,1223753466,"Karate Kid Part III, The (1989)",Action|Adventure|Drama
62591,3991,1.0,1231034984,102 Dalmatians (2000),Children|Comedy
65399,1909,3.0,1111474248,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
25708,667,3.0,828505086,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
17401,627,5.0,880668077,"Last Supper, The (1995)",Drama|Thriller
22999,345,3.0,850385747,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
57367,6881,4.0,1109966123,Pieces of April (2003),Comedy|Drama
18161,2424,3.5,1113875846,You've Got Mail (1998),Comedy|Romance
39692,204,3.0,832054041,Under Siege 2: Dark Territory (1995),Action
58587,54,3.0,848507393,"Big Green, The (1995)",Children|Comedy
41528,8969,3.0,1192948966,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
45106,3552,3.0,1150838534,Caddyshack (1980),Comedy
61334,7068,3.0,1129629035,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
24249,2160,4.0,1142184229,Rosemary's Baby (1968),Drama|Horror|Thriller
59316,2395,1.0,971819007,Rushmore (1998),Comedy|Drama
40899,327,3.0,830939474,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi
46938,4262,4.0,1013264983,Scarface (1983),Action|Crime|Drama
9141,2245,4.0,1165577076,Working Girl (1988),Comedy|Drama|Romance
32294,5267,3.0,1118356111,"Rookie, The (2002)",Drama
53428,27611,5.0,1228254718,Battlestar Galactica (2003),Action|Adventure|Sci-Fi
51200,52967,5.0,1207228355,Away from Her (2006),Drama|Romance
17001,515,4.0,1139756950,"Remains of the Day, The (1993)",Drama|Romance
62959,4027,2.0,1185230480,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
63394,369,3.0,973227032,Mrs. Parker and the Vicious Circle (1994),Drama
68086,1130,4.0,867655949,"Howling, The (1980)",Horror|Mystery
58357,187,3.0,946061125,Party Girl (1995),Comedy
46223,31700,5.0,1123792404,Because of Winn-Dixie (2005),Children|Comedy|Drama
55308,141,4.0,834735245,"Birdcage, The (1996)",Comedy
12885,1916,3.0,947644825,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
16617,49822,3.5,1220973802,"Good Shepherd, The (2006)",Drama|Thriller
24100,350,3.0,833152763,"Client, The (1994)",Drama|Mystery|Thriller
38460,2296,1.5,1120534487,"Night at the Roxbury, A (1998)",Comedy
24695,2568,3.0,966967309,"Mod Squad, The (1999)",Action|Crime
54179,7165,3.0,1108676607,"Company, The (2003)",Drama|Musical
58751,1977,2.0,1045620163,Friday the 13th Part IV: The Final Chapter (1984),Horror
46636,1304,5.0,976245622,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
32660,1,3.0,1130174533,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
65114,1198,5.0,998925210,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
289,2390,3.0,948357665,Little Voice (1998),Comedy
47406,3040,3.0,944940155,Meatballs (1979),Comedy
19997,1518,4.0,1032765265,Breakdown (1997),Action|Thriller
68198,2706,3.0,1081766069,American Pie (1999),Comedy
17544,3176,5.0,1221212402,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
1817,851,4.0,1113324661,Basquiat (1996),Drama
12331,589,5.0,949883585,Terminator 2: Judgment Day (1991),Action|Sci-Fi
56262,1967,5.0,956596417,Labyrinth (1986),Adventure|Children|Fantasy
27468,7720,4.0,1084423311,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance
30552,288,3.0,846319102,Natural Born Killers (1994),Action|Crime|Thriller
35389,810,3.0,862668396,Kazaam (1996),Children|Comedy|Fantasy
71409,548,2.0,945872561,Terminal Velocity (1994),Action|Mystery|Thriller
8740,53468,3.5,1199072427,Fido (2007),Comedy|Horror|Thriller
60968,2396,2.5,1210924631,Shakespeare in Love (1998),Comedy|Drama|Romance
50091,2243,4.0,939427782,Broadcast News (1987),Comedy|Drama|Romance
65321,555,3.0,997878670,True Romance (1993),Action|Crime|Romance
69628,7153,3.5,1161221843,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Fantasy
65177,2174,3.0,1212603559,Beetlejuice (1988),Comedy|Fantasy
5922,337,3.0,835197367,What's Eating Gilbert Grape (1993),Drama
49176,334,4.0,834693917,Vanya on 42nd Street (1994),Drama
69426,7458,4.0,1111494221,Troy (2004),Action|Adventure|Drama|War
9083,1299,2.0,917710221,"Killing Fields, The (1984)",Drama|War
59937,30793,3.0,1183509426,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy
35169,3252,4.0,1174461737,Scent of a Woman (1992),Drama
41133,7143,3.5,1121569269,"Last Samurai, The (2003)",Action|Adventure|Drama|War
48288,2735,1.0,1144002627,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
62841,21,4.0,957496930,Get Shorty (1995),Action|Comedy|Drama
44810,4523,5.0,1035753229,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
23260,1374,4.0,1115328778,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
14729,316,3.5,1220448552,Stargate (1994),Action|Adventure|Sci-Fi
62912,368,3.5,1219626579,Maverick (1994),Adventure|Comedy|Western
33903,1912,4.0,965513914,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
16050,555,3.0,861775873,True Romance (1993),Action|Crime|Romance
27731,3791,3.0,962651601,Footloose (1984),Drama
13468,1190,3.0,1056696738,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance
17777,4623,2.0,1031438890,Major League (1989),Comedy
4935,480,1.0,835170327,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
57854,2194,4.0,939904911,"Untouchables, The (1987)",Action|Crime|Drama
49536,747,3.0,864685920,"Stupids, The (1996)",Comedy
